Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	67032	1	OK	0.7058709	-0.4206915	0.4633915	0.3317126	-32.293	81.695	427.213	0.1788430	0
1	Port 2: NDI 8700340  s/n:34802401	67033	1	OK	0.7044864	-0.4252356	0.4653262	0.3261059	-31.887	81.545	425.462	0.1889425	0
1	Port 2: NDI 8700340  s/n:34802401	67034	1	OK	0.7024973	-0.4293454	0.4678995	0.3212945	-31.196	81.598	423.650	0.1792192	0
1	Port 2: NDI 8700340  s/n:34802401	67035	1	OK	0.7004613	-0.4330094	0.4703105	0.3172773	-30.906	81.596	421.791	0.1928582	0
1	Port 2: NDI 8700340  s/n:34802401	67036	1	OK	0.6984693	-0.4382726	0.4721652	0.3116373	-30.597	81.409	420.072	0.1830788	0
1	Port 2: NDI 8700340  s/n:34802401	67037	1	OK	0.6961311	-0.4421117	0.4745055	0.3078689	-30.078	81.478	418.158	0.2203230	0
1	Port 2: NDI 8700340  s/n:34802401	67038	1	OK	0.6943113	-0.4483662	0.4756100	0.3011557	-29.900	81.354	416.424	0.1903417	0
1	Port 2: NDI 8700340  s/n:34802401	67039	1	OK	0.6919662	-0.4535715	0.4771817	0.2962319	-29.449	81.398	414.529	0.1945303	0
1	Port 2: NDI 8700340  s/n:34802401	67040	1	OK	0.6899511	-0.4593147	0.4780746	0.2905893	-29.312	81.353	412.638	0.2035050	0
1	Port 2: NDI 8700340  s/n:34802401	67041	1	OK	0.6878724	-0.4653709	0.4785092	0.2851148	-29.118	81.417	410.682	0.2067584	0
1	Port 2: NDI 8700340  s/n:34802401	67042	1	OK	0.6851164	-0.4714156	0.4795481	0.2800294	-29.204	81.302	408.902	0.1832580	0
1	Port 2: NDI 8700340  s/n:34802401	67043	1	OK	0.6821099	-0.4767681	0.4805995	0.2764823	-29.280	81.376	406.997	0.1903689	0
1	Port 2: NDI 8700340  s/n:34802401	67044	1	OK	0.6793078	-0.4829123	0.4809495	0.2720741	-29.371	81.430	405.095	0.1994760	0
1	Port 2: NDI 8700340  s/n:34802401	67045	1	OK	0.6765768	-0.4895771	0.4807543	0.2672703	-29.740	81.482	403.228	0.1885729	0
1	Port 2: NDI 8700340  s/n:34802401	67046	1	OK	0.6735114	-0.4959979	0.4806084	0.2634087	-29.978	81.619	401.351	0.1876428	0
1	Port 2: NDI 8700340  s/n:34802401	67047	1	OK	0.6700374	-0.5020522	0.4809716	0.2601152	-30.488	81.808	399.505	0.1837667	0
1	Port 2: NDI 8700340  s/n:34802401	67048	1	OK	0.6659085	-0.5070826	0.4819199	0.2592033	-31.056	82.013	397.592	0.1855419	0
1	Port 2: NDI 8700340  s/n:34802401	67049	1	OK	0.6617296	-0.5118335	0.4826666	0.2591783	-31.856	82.058	395.716	0.2045838	0
1	Port 2: NDI 8700340  s/n:34802401	67050	1	OK	0.6578731	-0.5171730	0.4827910	0.2581625	-32.679	82.265	393.846	0.2062220	0
1	Port 2: NDI 8700340  s/n:34802401	67051	1	OK	0.6532975	-0.5216558	0.4840034	0.2584925	-33.615	82.498	392.074	0.2233373	0
1	Port 2: NDI 8700340  s/n:34802401	67052	1	OK	0.6489806	-0.5268471	0.4843716	0.2581481	-34.565	82.788	390.321	0.2187826	0
1	Port 2: NDI 8700340  s/n:34802401	67053	1	OK	0.6447221	-0.5319887	0.4845866	0.2578708	-35.677	83.110	388.624	0.2129593	0
1	Port 2: NDI 8700340  s/n:34802401	67054	1	OK	0.6403719	-0.5365145	0.4847295	0.2590625	-36.824	83.302	386.917	0.2090475	0
1	Port 2: NDI 8700340  s/n:34802401	67055	1	OK	0.6352735	-0.5410076	0.4855073	0.2608085	-37.920	83.636	385.283	0.2302339	0
1	Port 2: NDI 8700340  s/n:34802401	67056	1	OK	0.6309103	-0.5464183	0.4852583	0.2605831	-39.274	83.958	383.747	0.2063333	0
1	Port 2: NDI 8700340  s/n:34802401	67057	1	OK	0.6266179	-0.5512711	0.4846700	0.2618111	-40.745	84.197	382.191	0.2369162	0
1	Port 2: NDI 8700340  s/n:34802401	67058	1	OK	0.6219100	-0.5557206	0.4845926	0.2637663	-42.152	84.509	380.684	0.2512360	0
1	Port 2: NDI 8700340  s/n:34802401	67059	1	OK	0.6179261	-0.5605102	0.4832431	0.2654652	-43.566	84.704	379.126	0.2461138	0
1	Port 2: NDI 8700340  s/n:34802401	67060	1	OK	0.6133529	-0.5658317	0.4823382	0.2664255	-45.002	85.192	377.726	0.2282207	0
1	Port 2: NDI 8700340  s/n:34802401	67061	1	OK	0.6088717	-0.5708942	0.4811902	0.2679760	-46.831	85.364	376.425	0.2443947	0
1	Port 2: NDI 8700340  s/n:34802401	67062	1	OK	0.6041591	-0.5754392	0.4803496	0.2704178	-48.375	85.767	375.049	0.2340595	0
1	Port 2: NDI 8700340  s/n:34802401	67063	1	OK	0.5998531	-0.5801939	0.4781305	0.2737563	-50.359	85.929	373.636	0.2522210	0
1	Port 2: NDI 8700340  s/n:34802401	67064	1	OK	0.5950312	-0.5845088	0.4770695	0.2769331	-52.430	86.214	372.402	0.2753344	0
1	Port 2: NDI 8700340  s/n:34802401	67065	1	OK	0.5898764	-0.5892155	0.4759020	0.2799790	-54.118	86.823	371.128	0.2721185	0
1	Port 2: NDI 8700340  s/n:34802401	67066	1	OK	0.5849957	-0.5935264	0.4741532	0.2840514	-56.385	87.118	369.895	0.2497547	0
1	Port 2: NDI 8700340  s/n:34802401	67067	1	OK	0.5794643	-0.5973150	0.4732269	0.2889502	-58.932	87.321	368.766	0.2724566	0
1	Port 2: NDI 8700340  s/n:34802401	67068	1	OK	0.5737239	-0.6005058	0.4726586	0.2946651	-61.163	87.756	367.564	0.2862191	0
1	Port 2: NDI 8700340  s/n:34802401	67069	1	OK	0.5684870	-0.6043966	0.4711215	0.2992856	-63.526	88.002	366.573	0.3075871	0
1	Port 2: NDI 8700340  s/n:34802401	67070	1	OK	0.5637521	-0.6088118	0.4685915	0.3032388	-65.921	88.262	365.642	0.2925964	0
1	Port 2: NDI 8700340  s/n:34802401	67071	1	OK	0.5590702	-0.6126362	0.4664627	0.3074573	-68.066	88.577	364.797	0.3001473	0
1	Port 2: NDI 8700340  s/n:34802401	67072	1	OK	0.5548103	-0.6168936	0.4632761	0.3114532	-70.203	88.856	363.956	0.3070495	0
1	Port 2: NDI 8700340  s/n:34802401	67073	1	OK	0.5507899	-0.6210123	0.4603702	0.3146959	-72.544	89.076	363.316	0.3170238	0
1	Port 2: NDI 8700340  s/n:34802401	67074	1	OK	0.5473685	-0.6254418	0.4559300	0.3183364	-74.707	89.227	362.699	0.2915400	0
1	Port 2: NDI 8700340  s/n:34802401	67075	1	OK	0.5437177	-0.6288698	0.4529331	0.3220954	-77.008	89.469	362.286	0.2951578	0
1	Port 2: NDI 8700340  s/n:34802401	67076	1	OK	0.5399339	-0.6320415	0.4497571	0.3266703	-79.160	89.772	361.882	0.2995130	0
1	Port 2: NDI 8700340  s/n:34802401	67077	1	OK	0.5360636	-0.6350326	0.4467099	0.3313905	-81.511	89.867	361.731	0.3182001	0
1	Port 2: NDI 8700340  s/n:34802401	67078	1	OK	0.5333961	-0.6381793	0.4423941	0.3354150	-83.701	90.065	361.545	0.3087314	0
1	Port 2: NDI 8700340  s/n:34802401	67079	1	OK	0.5313905	-0.6417705	0.4372918	0.3384238	-86.031	90.255	361.481	0.2812053	0
1	Port 2: NDI 8700340  s/n:34802401	67080	1	OK	0.5286685	-0.6440242	0.4332818	0.3435249	-88.156	90.412	361.580	0.2926118	0
1	Port 2: NDI 8700340  s/n:34802401	67081	1	OK	0.5265821	-0.6467455	0.4285993	0.3474685	-90.390	90.748	361.746	0.2479843	0
1	Port 2: NDI 8700340  s/n:34802401	67082	1	OK	0.5242279	-0.6488779	0.4243711	0.3522098	-92.696	90.937	362.077	0.2622598	0
1	Port 2: NDI 8700340  s/n:34802401	67083	1	OK	0.5214983	-0.6498032	0.4207413	0.3588483	-94.855	91.094	362.371	0.2894459	0
1	Port 2: NDI 8700340  s/n:34802401	67084	1	OK	0.5196241	-0.6518894	0.4162665	0.3629782	-97.161	91.298	362.884	0.2895092	0
1	Port 2: NDI 8700340  s/n:34802401	67085	1	OK	0.5183271	-0.6538621	0.4108950	0.3673780	-99.256	91.532	363.467	0.2945286	0
1	Port 2: NDI 8700340  s/n:34802401	67086	1	OK	0.5168903	-0.6554723	0.4055441	0.3724439	-101.502	91.590	364.101	0.2851795	0
1	Port 2: NDI 8700340  s/n:34802401	67087	1	OK	0.5151184	-0.6559331	0.4016534	0.3782584	-103.800	91.922	364.713	0.3084622	0
1	Port 2: NDI 8700340  s/n:34802401	67088	1	OK	0.5132922	-0.6566742	0.3971006	0.3842150	-105.972	91.997	365.553	0.2749088	0
1	Port 2: NDI 8700340  s/n:34802401	67089	1	OK	0.5118980	-0.6574433	0.3922889	0.3896641	-108.280	92.196	366.438	0.2573186	0
1	Port 2: NDI 8700340  s/n:34802401	67090	1	OK	0.5106376	-0.6578455	0.3871958	0.3956866	-110.671	92.094	367.439	0.2865711	0
1	Port 2: NDI 8700340  s/n:34802401	67091	1	OK	0.5095385	-0.6581276	0.3823742	0.4012836	-112.807	92.297	368.440	0.2922844	0
1	Port 2: NDI 8700340  s/n:34802401	67092	1	OK	0.5090021	-0.6582460	0.3776002	0.4062599	-114.748	92.491	369.664	0.3013174	0
1	Port 2: NDI 8700340  s/n:34802401	67093	1	OK	0.5094409	-0.6589038	0.3708811	0.4108076	-116.848	92.554	370.822	0.2571101	0
1	Port 2: NDI 8700340  s/n:34802401	67094	1	OK	0.5093314	-0.6589484	0.3654287	0.4157288	-118.692	92.573	372.318	0.3150399	0
1	Port 2: NDI 8700340  s/n:34802401	67095	1	OK	0.5103303	-0.6590509	0.3588613	0.4200398	-120.743	92.633	373.585	0.3176155	0
1	Port 2: NDI 8700340  s/n:34802401	67096	1	OK	0.5114700	-0.6587770	0.3526566	0.4243167	-122.310	92.750	375.080	0.2760965	0
1	Port 2: NDI 8700340  s/n:34802401	67097	1	OK	0.5129463	-0.6585366	0.3460993	0.4282883	-123.868	92.853	376.641	0.3277646	0
1	Port 2: NDI 8700340  s/n:34802401	67098	1	OK	0.5148757	-0.6581296	0.3393782	0.4319616	-125.416	92.909	378.326	0.2546305	0
1	Port 2: NDI 8700340  s/n:34802401	67099	1	OK	0.5176640	-0.6578234	0.3323703	0.4345369	-126.604	93.233	380.158	0.2972369	0
1	Port 2: NDI 8700340  s/n:34802401	67100	1	OK	0.5211393	-0.6572297	0.3241300	0.4374960	-128.024	93.057	381.893	0.2693477	0
1	Port 2: NDI 8700340  s/n:34802401	67101	1	OK	0.5248016	-0.6561785	0.3165774	0.4402178	-128.975	93.299	383.815	0.2530373	0
1	Port 2: NDI 8700340  s/n:34802401	67102	1	OK	0.5288215	-0.6555782	0.3087826	0.4418352	-130.244	93.295	385.939	0.2132990	0
1	Port 2: NDI 8700340  s/n:34802401	67103	1	OK	0.5321134	-0.6537187	0.3023606	0.4450677	-131.365	93.583	387.952	0.2469367	0
1	Port 2: NDI 8700340  s/n:34802401	67104	1	OK	0.5354274	-0.6516050	0.2956372	0.4486949	-132.872	93.331	389.988	0.2298696	0
1	Port 2: NDI 8700340  s/n:34802401	67105	1	OK	0.5380435	-0.6485797	0.2903253	0.4533926	-133.777	93.485	392.125	0.2320203	0
1	Port 2: NDI 8700340  s/n:34802401	67106	1	OK	0.5406915	-0.6458235	0.2848531	0.4576281	-134.853	93.406	394.336	0.2213920	0
1	Port 2: NDI 8700340  s/n:34802401	67107	1	OK	0.5436555	-0.6427572	0.2797282	0.4615778	-135.880	93.311	396.522	0.2330310	0
1	Port 2: NDI 8700340  s/n:34802401	67108	1	OK	0.5463043	-0.6391772	0.2757942	0.4657699	-136.800	93.292	398.696	0.2187339	0
1	Port 2: NDI 8700340  s/n:34802401	67109	1	OK	0.5486745	-0.6351613	0.2720786	0.4706374	-137.559	93.229	400.838	0.2289802	0
1	Port 2: NDI 8700340  s/n:34802401	67110	1	OK	0.5513247	-0.6312263	0.2688191	0.4746900	-138.270	93.256	403.109	0.2541906	0
1	Port 2: NDI 8700340  s/n:34802401	67111	1	OK	0.5554609	-0.6280875	0.2640303	0.4767150	-138.936	92.988	405.443	0.2160870	0
1	Port 2: NDI 8700340  s/n:34802401	67112	1	OK	0.5578341	-0.6232493	0.2619411	0.4814232	-139.334	93.044	407.609	0.2282964	0
1	Port 2: NDI 8700340  s/n:34802401	67113	1	OK	0.5618229	-0.6192615	0.2576292	0.4842493	-139.912	92.720	409.876	0.2505316	0
1	Port 2: NDI 8700340  s/n:34802401	67114	1	OK	0.5643649	-0.6140343	0.2554186	0.4890966	-139.855	92.894	412.129	0.2177919	0
1	Port 2: NDI 8700340  s/n:34802401	67115	1	OK	0.5690189	-0.6096920	0.2513680	0.4912304	-140.004	92.639	414.412	0.2154706	0
1	Port 2: NDI 8700340  s/n:34802401	67116	1	OK	0.5736170	-0.6050458	0.2482042	0.4932319	-139.855	92.618	416.714	0.2230963	0
1	Port 2: NDI 8700340  s/n:34802401	67117	1	OK	0.5782894	-0.6004940	0.2452399	0.4948188	-139.728	92.453	419.010	0.2042476	0
1	Port 2: NDI 8700340  s/n:34802401	67118	1	OK	0.5835726	-0.5962586	0.2422692	0.4952013	-139.434	92.431	421.368	0.2181892	0
1	Port 2: NDI 8700340  s/n:34802401	67119	1	OK	0.5870353	-0.5907571	0.2413698	0.4981327	-138.947	92.352	423.739	0.2527777	0
1	Port 2: NDI 8700340  s/n:34802401	67120	1	OK	0.5915438	-0.5851851	0.2390629	0.5004831	-138.658	92.129	425.927	0.2072476	0
1	Port 2: NDI 8700340  s/n:34802401	67121	1	OK	0.5971353	-0.5802520	0.2357071	0.5011778	-138.218	91.816	428.147	0.2190203	0
1	Port 2: NDI 8700340  s/n:34802401	67122	1	OK	0.6015661	-0.5746526	0.2344976	0.5028951	-137.335	91.875	430.423	0.2022988	0
1	Port 2: NDI 8700340  s/n:34802401	67123	1	OK	0.6063483	-0.5690647	0.2327124	0.5043332	-136.618	91.640	432.651	0.1966193	0
1	Port 2: NDI 8700340  s/n:34802401	67124	1	OK	0.6112686	-0.5635081	0.2310801	0.5053823	-135.781	91.719	434.829	0.1912506	0
1	Port 2: NDI 8700340  s/n:34802401	67125	1	OK	0.6164768	-0.5587469	0.2297328	0.5049566	-135.094	91.397	437.165	0.1880677	0
1	Port 2: NDI 8700340  s/n:34802401	67126	1	OK	0.6197509	-0.5527165	0.2299499	0.5074803	-134.389	91.045	439.320	0.1947910	0
1	Port 2: NDI 8700340  s/n:34802401	67127	1	OK	0.6246948	-0.5475360	0.2288257	0.5075426	-133.679	90.669	441.384	0.1941326	0
1	Port 2: NDI 8700340  s/n:34802401	67128	1	OK	0.6290676	-0.5416572	0.2278704	0.5088778	-132.600	90.570	443.240	0.2006980	0
1	Port 2: NDI 8700340  s/n:34802401	67129	1	OK	0.6328653	-0.5363959	0.2279666	0.5096981	-131.687	90.028	445.318	0.2051790	0
1	Port 2: NDI 8700340  s/n:34802401	67130	1	OK	0.6374803	-0.5312065	0.2277587	0.5094747	-130.550	89.969	447.188	0.1886754	0
1	Port 2: NDI 8700340  s/n:34802401	67131	1	OK	0.6420655	-0.5261838	0.2270880	0.5092285	-129.464	89.705	449.040	0.1916178	0
1	Port 2: NDI 8700340  s/n:34802401	67132	1	OK	0.6465231	-0.5215558	0.2269895	0.5083927	-128.252	89.496	450.865	0.1920087	0
1	Port 2: NDI 8700340  s/n:34802401	67133	1	OK	0.6500655	-0.5161900	0.2273276	0.5092002	-127.272	89.254	452.412	0.1926018	0
1	Port 2: NDI 8700340  s/n:34802401	67134	1	OK	0.6534571	-0.5111312	0.2276416	0.5098216	-126.218	89.047	453.798	0.1980022	0
1	Port 2: NDI 8700340  s/n:34802401	67135	1	OK	0.6555147	-0.5058811	0.2299286	0.5113880	-125.173	88.531	455.384	0.1921750	0
1	Port 2: NDI 8700340  s/n:34802401	67136	1	OK	0.6583683	-0.5009104	0.2313437	0.5119765	-123.784	88.631	456.672	0.1976337	0
1	Port 2: NDI 8700340  s/n:34802401	67137	1	OK	0.6601162	-0.4956680	0.2334350	0.5138754	-122.801	88.240	457.945	0.1932562	0
1	Port 2: NDI 8700340  s/n:34802401	67138	1	OK	0.6613952	-0.4904767	0.2368052	0.5156668	-121.650	88.077	459.204	0.1868861	0
1	Port 2: NDI 8700340  s/n:34802401	67139	1	OK	0.6616163	-0.4846270	0.2404643	0.5192085	-120.721	87.692	460.290	0.1811933	0
1	Port 2: NDI 8700340  s/n:34802401	67140	1	OK	0.6629213	-0.4792130	0.2437080	0.5210535	-119.438	87.632	461.296	0.1922347	0
1	Port 2: NDI 8700340  s/n:34802401	67141	1	OK	0.6649215	-0.4740017	0.2468836	0.5217761	-117.881	87.442	462.371	0.1874773	0
1	Port 2: NDI 8700340  s/n:34802401	67142	1	OK	0.6692962	-0.4700971	0.2485299	0.5189260	-116.073	87.277	463.459	0.1862527	0
1	Port 2: NDI 8700340  s/n:34802401	67143	1	OK	0.6721768	-0.4652311	0.2510723	0.5183640	-114.546	86.917	464.380	0.1837774	0
1	Port 2: NDI 8700340  s/n:34802401	67144	1	OK	0.6749637	-0.4604544	0.2539481	0.5176061	-112.918	86.783	465.324	0.1822208	0
1	Port 2: NDI 8700340  s/n:34802401	67145	1	OK	0.6767549	-0.4550192	0.2571626	0.5184861	-111.320	86.404	466.290	0.1887391	0
1	Port 2: NDI 8700340  s/n:34802401	67146	1	OK	0.6773574	-0.4492449	0.2614585	0.5205818	-109.643	86.272	467.133	0.1807683	0
1	Port 2: NDI 8700340  s/n:34802401	67147	1	OK	0.6802719	-0.4444231	0.2645879	0.5193375	-107.816	86.201	467.986	0.1873846	0
1	Port 2: NDI 8700340  s/n:34802401	67148	1	OK	0.6845797	-0.4403060	0.2661056	0.5164001	-106.115	85.813	468.820	0.1812711	0
1	Port 2: NDI 8700340  s/n:34802401	67149	1	OK	0.6877266	-0.4357276	0.2690701	0.5145628	-104.167	85.391	469.856	0.1934012	0
1	Port 2: NDI 8700340  s/n:34802401	67150	1	OK	0.6906489	-0.4307370	0.2720775	0.5132675	-102.400	85.335	470.628	0.1995643	0
1	Port 2: NDI 8700340  s/n:34802401	67151	1	OK	0.6932253	-0.4257215	0.2741889	0.5128551	-100.686	84.795	471.481	0.2096796	0
1	Port 2: NDI 8700340  s/n:34802401	67152	1	OK	0.6962842	-0.4213935	0.2766868	0.5109405	-99.118	84.526	472.282	0.1940335	0
1	Port 2: NDI 8700340  s/n:34802401	67153	1	OK	0.6975541	-0.4156179	0.2803307	0.5119519	-97.048	84.384	473.031	0.1916575	0
1	Port 2: NDI 8700340  s/n:34802401	67154	1	OK	0.7004526	-0.4116362	0.2829122	0.5097867	-95.768	83.684	473.758	0.1999067	0
1	Port 2: NDI 8700340  s/n:34802401	67155	1	OK	0.7020264	-0.4066374	0.2865763	0.5095871	-93.828	83.363	474.464	0.1918334	0
1	Port 2: NDI 8700340  s/n:34802401	67156	1	OK	0.7049644	-0.4023826	0.2888962	0.5075948	-92.184	82.911	475.006	0.1897475	0
1	Port 2: NDI 8700340  s/n:34802401	67157	1	OK	0.7078279	-0.3980464	0.2917127	0.5054131	-90.099	82.798	475.418	0.1933310	0
1	Port 2: NDI 8700340  s/n:34802401	67158	1	OK	0.7097658	-0.3941333	0.2956465	0.5034725	-88.398	82.399	475.895	0.2061150	0
1	Port 2: NDI 8700340  s/n:34802401	67159	1	OK	0.7111203	-0.3898591	0.2996555	0.5025181	-86.459	82.170	476.225	0.1928187	0
1	Port 2: NDI 8700340  s/n:34802401	67160	1	OK	0.7125566	-0.3853674	0.3029564	0.5019686	-84.759	81.733	476.359	0.1900035	0
1	Port 2: NDI 8700340  s/n:34802401	67161	1	OK	0.7139187	-0.3812118	0.3073718	0.5005200	-82.863	81.610	476.466	0.2026555	0
1	Port 2: NDI 8700340  s/n:34802401	67162	1	OK	0.7150892	-0.3771971	0.3116335	0.4992538	-81.163	81.412	476.449	0.2019380	0
1	Port 2: NDI 8700340  s/n:34802401	67163	1	OK	0.7159515	-0.3736900	0.3165510	0.4975588	-79.138	81.155	476.468	0.1955644	0
1	Port 2: NDI 8700340  s/n:34802401	67164	1	OK	0.7170766	-0.3701695	0.3214753	0.4954083	-77.318	80.877	476.346	0.2007672	0
1	Port 2: NDI 8700340  s/n:34802401	67165	1	OK	0.7175399	-0.3659364	0.3263314	0.4947069	-75.351	80.770	475.965	0.1905889	0
1	Port 2: NDI 8700340  s/n:34802401	67166	1	OK	0.7207496	-0.3643340	0.3300335	0.4887316	-73.203	80.471	475.678	0.1987064	0
1	Port 2: NDI 8700340  s/n:34802401	67167	1	OK	0.7228468	-0.3621219	0.3345550	0.4841829	-71.059	80.271	475.182	0.2006029	0
1	Port 2: NDI 8700340  s/n:34802401	67168	1	OK	0.7255700	-0.3604290	0.3387919	0.4783922	-68.864	80.130	474.533	0.2051866	0
1	Port 2: NDI 8700340  s/n:34802401	67169	1	OK	0.7278537	-0.3595746	0.3432625	0.4723410	-66.527	79.995	473.848	0.1899434	0
1	Port 2: NDI 8700340  s/n:34802401	67170	1	OK	0.7298668	-0.3582202	0.3483398	0.4665107	-64.390	79.790	473.115	0.1950254	0
1	Port 2: NDI 8700340  s/n:34802401	67171	1	OK	0.7320280	-0.3571559	0.3522219	0.4609928	-62.302	79.521	472.108	0.1956294	0
1	Port 2: NDI 8700340  s/n:34802401	67172	1	OK	0.7349173	-0.3574042	0.3569792	0.4524651	-59.946	79.424	471.248	0.2019347	0
1	Port 2: NDI 8700340  s/n:34802401	67173	1	OK	0.7374800	-0.3575862	0.3612236	0.4447165	-57.549	79.240	470.262	0.2097904	0
1	Port 2: NDI 8700340  s/n:34802401	67174	1	OK	0.7395676	-0.3575335	0.3655774	0.4376788	-55.515	78.955	469.118	0.1891040	0
1	Port 2: NDI 8700340  s/n:34802401	67175	1	OK	0.7409547	-0.3575544	0.3708104	0.4308602	-53.296	78.812	467.919	0.1965099	0
1	Port 2: NDI 8700340  s/n:34802401	67176	1	OK	0.7416474	-0.3571909	0.3764032	0.4250817	-51.028	78.769	466.681	0.2094848	0
1	Port 2: NDI 8700340  s/n:34802401	67177	1	OK	0.7421755	-0.3571893	0.3822082	0.4189370	-49.116	78.570	465.463	0.2066195	0
1	Port 2: NDI 8700340  s/n:34802401	67178	1	OK	0.7428314	-0.3572164	0.3865526	0.4137330	-47.362	78.150	464.049	0.2295774	0
1	Port 2: NDI 8700340  s/n:34802401	67179	1	OK	0.7420234	-0.3560871	0.3929738	0.4100912	-45.498	78.046	462.709	0.1927087	0
1	Port 2: NDI 8700340  s/n:34802401	67180	1	OK	0.7406307	-0.3547195	0.3995425	0.4074384	-43.794	77.931	461.348	0.2112161	0
1	Port 2: NDI 8700340  s/n:34802401	67181	1	OK	0.7384937	-0.3525113	0.4066754	0.4061747	-42.245	77.926	459.961	0.2040507	0
1	Port 2: NDI 8700340  s/n:34802401	67182	1	OK	0.7355606	-0.3495187	0.4138649	0.4068207	-40.727	77.816	458.560	0.1847118	0
1	Port 2: NDI 8700340  s/n:34802401	67183	1	OK	0.7330012	-0.3471120	0.4205687	0.4066257	-39.527	77.649	457.208	0.1981578	0
1	Port 2: NDI 8700340  s/n:34802401	67184	1	OK	0.7294602	-0.3435466	0.4277617	0.4085137	-38.242	77.547	455.780	0.1962342	0
1	Port 2: NDI 8700340  s/n:34802401	67185	1	OK	0.7269715	-0.3410296	0.4340197	0.4084582	-36.994	77.451	454.422	0.1912419	0
1	Port 2: NDI 8700340  s/n:34802401	67186	1	OK	0.7249507	-0.3390492	0.4401682	0.4071168	-35.558	77.459	453.091	0.2087078	0
1	Port 2: NDI 8700340  s/n:34802401	67187	1	OK	0.7239330	-0.3388969	0.4454035	0.4033431	-34.090	77.239	451.892	0.1857417	0
1	Port 2: NDI 8700340  s/n:34802401	67188	1	OK	0.7238413	-0.3392544	0.4490451	0.3991474	-32.972	76.929	450.523	0.1858594	0
1	Port 2: NDI 8700340  s/n:34802401	67189	1	OK	0.7228588	-0.3390841	0.4538662	0.3956041	-31.860	76.707	449.290	0.1874458	0
1	Port 2: NDI 8700340  s/n:34802401	67190	1	OK	0.7213119	-0.3388325	0.4586185	0.3931548	-30.791	76.555	447.930	0.1943051	0
1	Port 2: NDI 8700340  s/n:34802401	67191	1	OK	0.7202645	-0.3388584	0.4625706	0.3904132	-29.635	76.480	446.407	0.1907678	0
1	Port 2: NDI 8700340  s/n:34802401	67192	1	OK	0.7186294	-0.3392213	0.4672530	0.3875246	-28.485	76.207	445.078	0.1859976	0
1	Port 2: NDI 8700340  s/n:34802401	67193	1	OK	0.7185149	-0.3411342	0.4705896	0.3819806	-27.547	76.075	443.650	0.1837094	0
1	Port 2: NDI 8700340  s/n:34802401	67194	1	OK	0.7179511	-0.3427938	0.4744113	0.3767926	-26.187	76.084	442.102	0.1941794	0
1	Port 2: NDI 8700340  s/n:34802401	67195	1	OK	0.7170247	-0.3447875	0.4781300	0.3720065	-25.245	75.867	440.660	0.1887615	0
1	Port 2: NDI 8700340  s/n:34802401	67196	1	OK	0.7163722	-0.3475760	0.4812204	0.3666453	-24.416	75.570	439.160	0.1753555	0
1	Port 2: NDI 8700340  s/n:34802401	67197	1	OK	0.7151345	-0.3496460	0.4848678	0.3622618	-23.592	75.448	437.531	0.1683512	0
1	Port 2: NDI 8700340  s/n:34802401	67198	1	OK	0.7139303	-0.3520082	0.4888015	0.3570249	-22.722	75.406	435.856	0.1877648	0
1	Port 2: NDI 8700340  s/n:34802401	67199	1	OK	0.7128008	-0.3550720	0.4919844	0.3518384	-21.825	75.105	434.187	0.1830194	0
1	Port 2: NDI 8700340  s/n:34802401	67200	1	OK	0.7124228	-0.3593064	0.4944742	0.3447433	-20.720	75.015	432.383	0.1946721	0
1	Port 2: NDI 8700340  s/n:34802401	67201	1	OK	0.7114761	-0.3636888	0.4973741	0.3378626	-20.001	74.771	430.702	0.1680846	0
1	Port 2: NDI 8700340  s/n:34802401	67202	1	OK	0.7106214	-0.3674137	0.4997046	0.3321441	-19.533	74.499	428.864	0.1866660	0
1	Port 2: NDI 8700340  s/n:34802401	67203	1	OK	0.7087353	-0.3714883	0.5032225	0.3262788	-18.651	74.489	427.113	0.1743747	0
1	Port 2: NDI 8700340  s/n:34802401	67204	1	OK	0.7075462	-0.3760001	0.5053023	0.3204245	-18.493	74.074	425.273	0.1692244	0
1	Port 2: NDI 8700340  s/n:34802401	67205	1	OK	0.7058500	-0.3808033	0.5080363	0.3141078	-17.482	74.184	423.282	0.1685854	0
1	Port 2: NDI 8700340  s/n:34802401	67206	1	OK	0.7040656	-0.3857884	0.5105952	0.3078174	-17.246	73.918	421.443	0.1689417	0
1	Port 2: NDI 8700340  s/n:34802401	67207	1	OK	0.7021849	-0.3910189	0.5130182	0.3014181	-16.527	73.972	419.450	0.1738171	0
1	Port 2: NDI 8700340  s/n:34802401	67208	1	OK	0.7003135	-0.3964936	0.5147644	0.2955866	-16.100	73.671	417.521	0.1782754	0
1	Port 2: NDI 8700340  s/n:34802401	67209	1	OK	0.6985338	-0.4019228	0.5165741	0.2892400	-15.567	73.724	415.544	0.1702685	0
1	Port 2: NDI 8700340  s/n:34802401	67210	1	OK	0.6962248	-0.4076031	0.5184139	0.2835098	-15.404	73.512	413.701	0.1678406	0
1	Port 2: NDI 8700340  s/n:34802401	67211	1	OK	0.6939443	-0.4129677	0.5202527	0.2779138	-15.130	73.395	411.815	0.1801276	0
